"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","Curve","age_of_plant"
"C02",2014-01-13,6,"Elevated","10:30:07",4804.5,0,2,1,20.7005064,0.131304848,689.0865404,2.151901957,1.703959352,25.09999466,6,1.420000017,1,2.840000033,22.5568161,25.09999466,21.14378929,1001.323608,973.9834595,12.15097332,14.69386482,45.02967834,54.45324707,500.2845459,1799.31311,603.9035034,101.7243347,-7.481143951,-0.318727762,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833807576,0.002151902,298.2499947,295.7068161,287.8900912,1.946049546,3.198682976,31.44461927,16.75075445,23.82840538,2.964242003,0.12550236,1.494723623,1.469518379,0.07894044,70.09686988,0.707493062,47.88108369,964.1434301,0.010280241,55,307
"C02",2014-01-13,6,"Elevated","10:32:40",4957,0,2,1,20.96739007,0.120841309,857.0674048,1.982030386,1.699581339,25.03005981,6,1.420000017,1,2.840000033,22.50484657,25.03005981,21.14939117,1200.333374,1172.400757,12.26340866,14.60570335,45.59137344,54.29926682,500.2994995,1799.692993,875.0999756,101.7273254,-9.887393951,-0.310249597,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833832499,0.00198203,298.1800598,295.6548466,287.9508725,2.038311991,3.185380478,31.3129286,16.70722524,23.76745319,2.953392076,0.115909392,1.485799138,1.467592937,0.072870896,87.18717482,0.731036209,47.6193117,1162.433864,0.008589329,55,307
"C02",2014-01-13,6,"Elevated","10:35:34",5131,0,2,1,21.34338136,0.108770608,1402.184292,1.81920246,1.726105488,25.04176521,6,1.420000017,1,2.840000033,22.49668694,25.04176521,21.15040207,1799.738037,1770.278198,12.21712208,14.36757278,45.43943787,53.43766022,500.2853394,1799.501831,604.1170044,101.7219925,-18.33014297,-0.295005113,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808899,0.001819202,298.1917652,295.6466869,287.9202865,2.120322138,3.187603619,31.3364253,16.96885252,23.76922607,2.95370717,0.104758412,1.461498131,1.492209039,0.065823032,142.63298,0.792070022,46.62719527,1760.132577,0.005654017,55,307
"C03",2014-01-13,6,"Ambient","13:02:03",1687.5,0,3,1,-0.473194898,0.200606583,52.88106655,2.638430035,1.395320809,25.30358887,6,1.420000017,1,2.840000033,23.74430656,25.30358887,22.04787064,49.51575089,50.02695465,14.2467308,18.12807846,49.0933876,62.46828079,400.4692078,1799.969238,9.442845345,101.6304703,-0.15050602,-0.174411178,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66744868,0.00263843,298.4535889,296.8943066,287.9950717,1.822713257,3.237685948,31.85743349,13.72935503,24.52394772,3.090543945,0.187371394,1.842365139,1.248178806,0.118228403,5.374327662,1.057051482,58.71525397,50.25188884,-0.005528898,56,307
"C03",2014-01-13,6,"Ambient","13:04:33",1838,0,3,1,2.17017526,0.258405756,80.41610151,3.103920601,1.298232778,25.14263725,6,1.420000017,1,2.840000033,23.59288406,25.14263725,21.91701126,100.4363022,96.73525238,14.21815681,18.78092384,49.44039917,65.30638123,400.4972534,1799.51416,9.077637672,101.6236038,0.21655941,-0.187018752,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667495422,0.003103921,298.2926373,296.7428841,287.9222592,1.58071054,3.206817942,31.55583763,12.77491379,24.36776066,3.061780027,0.236854823,1.908585164,1.153194863,0.149830536,8.17217404,0.831300891,61.93474815,95.703655,0.014044318,56,307
"C03",2014-01-13,6,"Ambient","13:07:03",1987.5,0,3,1,5.247957331,0.317152174,110.8561822,3.495624213,1.213547326,24.99761772,6,1.420000017,1,2.840000033,23.49220657,24.99761772,21.81980896,150.9161377,142.3089142,14.20884323,19.34434509,49.70463562,67.66937256,400.5065613,1799.25293,9.020618439,101.6151581,0.57140255,-0.18963182,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667510935,0.003495624,298.1476177,296.6422066,287.8804623,1.382091141,3.179226011,31.28692678,11.94258169,24.24491215,3.039320542,0.285292607,1.965678685,1.073641858,0.180920448,11.26466848,0.7789827,64.77150087,139.8142866,0.024312113,56,307
"C03",2014-01-13,6,"Ambient","13:09:57",2161.5,0,3,1,10.30813457,0.371796522,161.0855908,3.820585742,1.150610004,24.95334244,6,1.420000017,1,2.840000033,23.45449066,24.95334244,21.76388741,230.5138855,213.8462524,14.27317142,19.88333702,50.03804016,69.70582581,400.4822693,1799.533447,9.357926369,101.6043472,1.218680382,-0.182111144,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667470449,0.003820586,298.1033424,296.6044907,287.9253451,1.213881206,3.170843483,31.20775409,11.32441707,24.20391655,3.03185774,0.328757478,2.020233479,1.011624262,0.208950454,16.3669963,0.753277595,67.07224571,208.946259,0.033089357,56,307
"C03",2014-01-13,6,"Ambient","13:12:27",2311.5,0,3,1,16.31679284,0.406509699,227.5125064,4.016503383,1.117923447,25.00996971,6,1.420000017,1,2.840000033,23.521492,25.00996971,21.82921219,330.6006775,304.324707,14.41639423,20.31144142,50.33424759,70.91656494,400.4978027,1799.592773,9.017682076,101.6001053,1.833151817,-0.206387877,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667496338,0.004016503,298.1599697,296.671492,287.9348373,1.11281084,3.181568034,31.31461355,11.00317213,24.26573086,3.043116506,0.355608839,2.063644587,0.979471919,0.226329355,23.1152946,0.747597882,68.44776202,296.5684852,0.037659023,56,307
"C03",2014-01-13,6,"Ambient","13:14:57",2461.5,0,3,1,21.21790333,0.422316178,289.7498519,4.047991883,1.089603796,24.98938942,6,1.420000017,1,2.840000033,23.55880928,24.98938942,21.87325859,420.344574,386.2154541,14.6135416,20.55327606,50.90423203,71.59446716,400.5019836,1798.794189,8.891424179,101.5927048,2.124899864,-0.216782928,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667503306,0.004047992,298.1393894,296.7088093,287.8070639,1.10263675,3.177666704,31.27849298,10.72521692,24.27409935,3.044643536,0.367646139,2.088062907,0.956580629,0.234135835,29.43647116,0.750228529,69.3552492,376.129479,0.039124106,56,307
"C03",2014-01-13,6,"Ambient","13:17:27",2611.5,0,3,1,30.38396868,0.393696387,454.1917136,3.857073742,1.103833097,25.03514671,6,1.420000017,1,2.840000033,23.56142998,25.03514671,21.84861565,650.5807495,601.5876465,14.84016895,20.49985123,51.6824646,71.39290619,400.5176392,1799.983398,9.158096313,101.5867538,2.690451622,-0.235383391,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667529399,0.003857074,298.1851467,296.71143,287.9973373,1.198721631,3.186346438,31.36576687,10.86591564,24.29828835,3.049061161,0.345764601,2.08251334,0.96654782,0.219952325,46.13986181,0.754988431,68.76506528,587.1445629,0.035585028,56,307
"C03",2014-01-13,6,"Ambient","13:19:57",2761.5,0,3,1,35.92954429,0.342882839,741.6162463,3.505689507,1.134059228,24.96607399,6,1.420000017,1,2.840000033,23.48636436,24.96607399,21.78318596,1000.574768,941.7997437,14.9287138,20.07539558,52.22148514,70.22486877,400.4884949,1800.563843,8.769400597,101.5767136,2.709494591,-0.259555221,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667480825,0.00350569,298.116074,296.6363644,288.0902084,1.382865435,3.173251935,31.23995474,11.16455916,24.22621918,3.035915701,0.305945055,2.039192707,0.996722994,0.194223359,75.33094102,0.787445793,67.27216306,924.7205591,0.026138255,56,307
"C03",2014-01-13,6,"Ambient","13:22:28",2913,0,3,1,36.92212914,0.268766885,882.0109066,3.021363141,1.218310369,25.00787735,6,1.420000017,1,2.840000033,23.49997711,25.00787735,21.79260445,1199.751099,1139.274536,14.88436222,19.32370186,52.0242157,67.54071808,400.4621582,1798.892456,8.366765022,101.5778885,2.475729942,-0.27937448,1,-0.219565243,2.737391472,1,0,0.159999996,111125,0.66743693,0.003021363,298.1578773,296.6499771,287.8227865,1.628814085,3.181171202,31.31755591,11.99385405,24.25392723,3.040963792,0.245530779,1.962860833,1.07810296,0.155387872,89.59280552,0.774186448,64.10455785,1121.723524,0.021100358,56,307
"C03",2014-01-13,6,"Ambient","13:25:14",3079,0,3,1,37.62825847,0.197616234,1381.268946,2.46461959,1.32114823,25.06797028,6,1.420000017,1,2.840000033,23.53158379,25.06797028,21.83227348,1799.826782,1737.044189,14.80066395,18.42477226,51.63009644,64.27230072,400.5194092,1799.7771,8.05427742,101.5718002,0.554953575,-0.310096145,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.667532349,0.00246462,298.2179703,296.6815838,287.9643295,1.917284346,3.192585518,31.43180991,13.00703765,24.29977703,3.049333221,0.184760043,1.871437288,1.177895934,0.116565126,140.2979734,0.795183539,60.32125866,1719.157518,0.013202885,56,307
"C03",2014-01-13,6,"Ambient","13:27:48",3232.5,0,3,1,38.31131049,0.148499324,1565.231215,2.003138173,1.406435056,25.07290459,6,1.420000017,1,2.840000033,23.49938202,25.07290459,21.8205719,2100.612305,2037.110718,14.64627647,17.5941124,51.19150162,61.49474335,400.5436096,1800.714478,8.45814991,101.573143,-0.827004433,-0.326655746,1,-0.219565243,2.737391472,1,0,0.159999996,111125,0.667572683,0.002003138,298.2229046,296.649382,288.11431,2.1551683,3.19352435,31.44063732,13.84652492,24.2861433,3.046842418,0.141120353,1.787089294,1.259753123,0.088834765,158.985454,0.768358441,57.09626604,2018.899356,0.010834779,56,307
"C04",2014-01-13,6,"Elevated","10:18:48",4710,0,4,1,-0.516603287,0.049192372,66.15917248,0.665157936,1.36328586,25.69526863,6,1.420000017,1,2.840000033,23.1071682,25.69526863,22.09069633,49.8068428,50.38665771,18.38966751,19.17270088,65.92312622,68.73013306,499.9059448,1800.155273,563.8741455,101.7386703,-1.858390808,-0.25585413,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833176575,0.000665158,298.8452686,296.2571682,288.0248373,2.714081635,3.313890954,32.57257976,13.39987888,24.40121841,3.067921942,0.048354806,1.950605095,1.117316847,0.030295904,6.730946239,1.313029589,58.48788548,50.63222618,-0.00596755,57,307
"C04",2014-01-13,6,"Elevated","10:21:17",4859,0,4,1,0.579900247,0.052418635,79.54741169,0.718589681,1.382920731,26.01421928,6,1.420000017,1,2.840000033,23.2110157,26.01421928,22.09018326,100.3045502,99.52262115,18.75570488,19.60135841,66.81324005,69.82569885,499.8531799,1799.910767,573.7429199,101.7367172,-2.103218079,-0.25932169,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833088633,0.00071859,299.1642193,296.3610157,287.9857162,2.65486377,3.37709859,33.19449144,13.59313303,24.61261749,3.106978544,0.051468665,1.994177858,1.112800686,0.032251936,8.092892529,0.799289757,58.70197849,99.24696435,0.003429958,57,307
"C04",2014-01-13,6,"Elevated","10:23:46",5008,0,4,1,1.653424861,0.05540354,95.62291165,0.768331585,1.399939071,26.2153759,6,1.420000017,1,2.840000033,23.28475189,26.2153759,22.08969688,149.0254364,146.9054413,18.92785454,19.83175468,67.12496948,70.33052063,499.8965149,1799.23877,630.5161743,101.7339478,-2.641609192,-0.257004261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833160858,0.000768332,299.3653759,296.4347519,287.8781967,2.609223416,3.417501766,33.59254055,13.76078587,24.7500639,3.132604683,0.054343393,2.017562695,1.115041988,0.034058303,9.728096298,0.650914703,58.7172782,146.1194823,0.006644193,57,307
"C04",2014-01-13,6,"Elevated","10:26:15",5157,0,4,1,3.331560328,0.057018982,126.3919511,0.800504013,1.417693225,26.3537941,6,1.420000017,1,2.840000033,23.33262634,26.3537941,22.08816338,229.7212524,225.5056763,18.99202538,19.93372345,67.1554184,70.48524475,499.8716736,1800.010742,620.4234619,101.729866,-3.855430603,-0.258160114,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833119456,0.000800504,299.5037941,296.4826263,288.0017123,2.580830911,3.445548241,33.86958399,13.93586054,24.84321022,3.150076149,0.055896737,2.027855016,1.122221134,0.035034583,12.85783625,0.560482349,58.5490781,223.922012,0.008711059,57,307
"C04",2014-01-13,6,"Elevated","10:28:44",5306,0,4,1,5.437583626,0.057393716,163.6504628,0.812909535,1.430275134,26.44344521,6,1.420000017,1,2.840000033,23.36204529,26.44344521,22.08655548,330.3182068,323.4755249,19.03338814,19.98966408,67.18224335,70.55761719,499.8513794,1799.286499,458.0531311,101.7298431,-5.846458435,-0.259529591,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833085632,0.00081291,299.5934452,296.5120453,287.8858334,2.564304377,3.463820525,34.04920737,14.05954329,24.90274525,3.161287698,0.056256819,2.033545391,1.127742307,0.035260917,16.64813591,0.505912968,58.40215157,320.8907581,0.009896408,57,307
"C04",2014-01-13,6,"Elevated","10:31:13",5455,0,4,1,7.14894523,0.057970736,203.5891388,0.819719545,1.428103391,26.45681572,6,1.420000017,1,2.840000033,23.37581635,26.45681572,22.08504868,420.4143982,411.4283752,19.07401276,20.03824234,67.26845551,70.66901398,499.8563538,1799.13269,141.3761292,101.7279587,-7.849235535,-0.258301258,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833093923,0.00081972,299.6068157,296.5258163,287.861224,2.560412771,3.46655288,34.07669755,14.03845521,24.91631603,3.163848203,0.056811095,2.038449489,1.125398714,0.035609331,20.7107075,0.494834948,58.50469343,408.0301091,0.010250392,57,307
"C04",2014-01-13,6,"Elevated","10:33:42",5604,0,4,1,11.55976462,0.058744675,303.5751682,0.824349545,1.417675156,26.42154503,6,1.420000017,1,2.840000033,23.38538742,26.42154503,22.08582497,649.2213135,634.7192383,19.10013962,20.06967163,67.32259369,70.73992157,499.9144592,1799.294922,68.4172821,101.7293167,-13.74010468,-0.257357121,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833190765,0.00082435,299.571545,296.5353874,287.8871811,2.564533193,3.459349138,34.0054298,13.93575816,24.90346622,3.161423685,0.057554181,2.041673982,1.119749703,0.03607646,30.88249444,0.478282601,58.73378564,629.2242798,0.01079025,57,307
"C04",2014-01-13,6,"Elevated","10:36:11",5753,0,4,1,16.7396717,0.058680512,498.3942024,0.827498208,1.424460925,26.43279839,6,1.420000017,1,2.840000033,23.39406013,26.43279839,22.08405495,1000.935913,979.8700562,19.05451202,20.02786446,67.11886597,70.54746246,499.8755798,1799.652466,82.22992706,101.7175446,-24.34313202,-0.259869099,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833125966,0.000827498,299.5827984,296.5440601,287.9443881,2.563138901,3.46164612,34.03194734,14.00408288,24.91342926,3.163303382,0.057492591,2.037185195,1.126118187,0.036037741,50.69543449,0.508632955,58.56318468,971.9128179,0.010086589,57,307
"C04",2014-01-13,6,"Elevated","10:38:40",5902,0,4,1,18.69700638,0.058081716,630.8056018,0.817625813,1.421750056,26.39870644,6,1.420000017,1,2.840000033,23.37658691,26.39870644,22.08326912,1199.17688,1175.578003,19.02441788,19.98632813,67.08293915,70.47478485,499.8082581,1800.397949,90.11592865,101.7166061,-30.94799042,-0.256327152,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833013763,0.000817626,299.5487064,296.5265869,288.0636654,2.572165536,3.454691522,33.96388902,13.97756089,24.88764668,3.158441062,0.056917675,2.032941466,1.125499596,0.035676329,64.16340495,0.536591872,58.55255702,1166.690342,0.009383446,57,307
"C04",2014-01-13,6,"Elevated","10:41:18",6060,0,4,1,21.01943846,0.060901025,1176.412579,0.862105583,1.431057867,26.43442535,6,1.420000017,1,2.840000033,23.39941406,26.43442535,22.08164597,1799.856567,1772.789795,18.95212173,19.96634674,66.73638916,70.30780029,499.82547,1799.65686,539.5704346,101.7171783,-53.80980682,-0.254801273,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83304245,0.000862106,299.5844254,296.5494141,287.9450912,2.545584554,3.461978319,34.03533578,14.06898904,24.91691971,3.163962145,0.059622479,2.030920452,1.133041693,0.037376848,119.6613681,0.663593948,58.40838201,1762.798161,0.00696456,57,307
"C05",2014-01-13,6,"Ambient","09:34:35",234.5,0,5,1,21.39871176,0.298512487,259.710221,4.202185879,1.545105614,25.2609005,6,1.420000017,1,2.840000033,22.87166023,25.2609005,21.81666565,420.4114075,392.7369385,11.58752441,16.54948997,42.15139771,60.20131302,499.7183228,1799.052612,361.1311035,101.7776489,-0.336502075,-0.020819664,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832863871,0.004202186,298.4109005,296.0216602,287.8484115,0.89413523,3.229473795,31.73067789,15.18118792,24.06628036,3.006919621,0.27012015,1.684368181,1.32255144,0.171165344,26.4326957,0.661282898,55.63572325,382.5650158,0.031119751,58,307
"C05",2014-01-13,6,"Ambient","09:37:05",384,0,5,1,-0.71394845,0.297910473,53.45308932,4.117064142,1.517377276,24.9604435,6,1.420000017,1,2.840000033,22.30373955,24.9604435,21.32642555,49.9196701,50.52709579,11.39492798,16.25761032,42.90885162,61.21981812,499.7402954,1799.081421,644.8903809,101.7867508,0.350738525,-0.016263008,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832900492,0.004117064,298.1104435,295.4537395,287.8530209,0.904735112,3.172186606,31.16502474,14.90741442,23.63209152,2.929420844,0.269627114,1.65480933,1.274611514,0.170848602,5.440816282,1.057909395,55.65604899,50.86647269,-0.007811737,58,307
"C05",2014-01-13,6,"Ambient","09:39:46",545.5,0,5,1,2.708823066,0.305691271,78.38141011,4.225431709,1.52069131,25.19218826,6,1.420000017,1,2.840000033,22.02215004,25.19218826,20.73617935,99.7111969,95.9719162,11.67065048,16.65945244,44.70452499,63.81417465,499.7237854,1799.625122,935.4382324,101.7801895,0.541717529,-0.01734066,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832872976,0.004225432,298.3421883,295.17215,287.9400131,0.780491999,3.216293536,31.60038856,14.94093612,23.60716915,2.925025932,0.275984874,1.695602226,1.229423706,0.174934256,7.977674775,0.816711943,56.2583031,94.68427145,0.016094942,58,307
"C05",2014-01-13,6,"Ambient","09:42:16",695,0,5,1,6.027641834,0.310037888,104.1395956,4.213599702,1.496623551,25.24785614,6,1.420000017,1,2.840000033,21.30086517,25.24785614,19.58021736,149.0202942,141.0691376,12.0305481,17.00382805,48.15240479,68.05801392,499.7047119,1800.547607,1146.397217,101.7620544,0.531600952,-0.009137154,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832841187,0.0042136,298.3978561,294.4508652,288.0876107,0.686494451,3.226968026,31.71091665,14.7070886,23.27436066,2.86688735,0.279522861,1.730344476,1.136542875,0.177209009,10.59745919,0.738216717,57.14221631,138.2038853,0.024922079,58,307
"C05",2014-01-13,6,"Ambient","09:44:46",845.5,0,5,1,11.34175653,0.315074272,148.3421853,4.057295354,1.420857836,24.90728951,6,1.420000017,1,2.840000033,20.81863594,24.90728951,19.07932281,230.1811218,215.5131683,12.32152653,17.10977364,50.80444336,70.54746246,499.7080383,1800.908691,1130.112305,101.7714844,0.426437378,0.014281273,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832846731,0.004057295,298.0572895,293.9686359,288.1453842,0.752589131,3.162144896,31.07103051,13.96125688,22.86296272,2.796418756,0.283610101,1.74128706,1.055131696,0.179837934,15.09700439,0.688320748,58.55539312,210.1218405,0.031606472,58,307
"C05",2014-01-13,6,"Ambient","09:47:16",995,0,5,1,17.0490213,0.319403015,208.7727799,4.084225269,1.412528012,24.99634361,6,1.420000017,1,2.840000033,21.39710617,24.99634361,19.97096062,330.1812744,308.1992798,12.53847122,17.35724831,49.89437485,69.06974792,499.7119751,1799.415894,1182.583374,101.7705383,0.087234497,0.013566017,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832853292,0.004084225,298.1463436,294.5471062,287.9065365,0.798799557,3.178984517,31.2367859,13.87953759,23.19672489,2.85347141,0.287112647,1.766456504,1.087014906,0.182091661,21.2469182,0.677395418,59.06410064,300.0949916,0.033555545,58,307
"C05",2014-01-13,6,"Ambient","09:49:46",1145,0,5,1,21.52147822,0.312775916,264.1902629,4.072453144,1.434938277,25.17560768,6,1.420000017,1,2.840000033,21.47852135,25.17560768,19.96083832,419.9048462,392.1461487,12.66819191,17.47260857,50.15940475,69.18238068,499.702301,1799.596802,1133.392578,101.7696838,-0.412033081,0.014018059,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832837168,0.004072453,298.3256077,294.6285213,287.9354818,0.79144905,3.213120127,31.5724684,14.09985983,23.32706451,2.876026313,0.281746507,1.77818185,1.097844464,0.178639128,26.88655953,0.673703577,58.76041797,381.9158687,0.033112294,58,307
"C05",2014-01-13,6,"Ambient","09:52:16",1295.5,0,5,1,29.18235329,0.296019888,428.1065294,3.957432572,1.465495961,25.27277565,6,1.420000017,1,2.840000033,21.19470215,25.27277565,19.51775742,649.9850464,612.032959,12.68526173,17.35505676,51.10964203,69.92451477,499.6473389,1799.627197,832.6349487,101.7720947,-2.504623413,0.029515266,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832745565,0.003957433,298.4227757,294.3447021,287.9403451,0.801310599,3.231756442,31.7548386,14.39978184,23.2337389,2.859860794,0.268077535,1.766260481,1.093600313,0.169853209,43.56929827,0.699482803,57.89993903,598.1610659,0.028247517,58,307
"C05",2014-01-13,6,"Ambient","09:54:46",1445.5,0,5,1,33.01554988,0.281302297,733.0558803,3.782422861,1.467910609,24.95838928,6,1.420000017,1,2.840000033,20.9233284,24.95838928,19.24829865,1000.473755,956.4848633,12.27686119,16.74270248,50.29407501,68.58908844,499.6722412,1799.373291,560.8100586,101.768959,-7.181259155,0.040844917,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832787069,0.003782423,298.1083893,294.0733284,287.8997201,0.899919298,3.171798013,31.16665477,14.42395228,22.94085884,2.809644111,0.255950385,1.703887403,1.105756707,0.162068628,74.60233386,0.766406149,56.85737052,940.7908521,0.019953185,58,307
"C05",2014-01-13,6,"Ambient","09:57:15",1594,0,5,1,33.80885006,0.260231536,905.803561,3.578933705,1.492020884,24.76421738,6,1.420000017,1,2.840000033,21.22713852,24.76421738,20.02155495,1199.984619,1154.427856,11.91843224,16.14642525,47.92391968,64.92464447,499.6905212,1801.042114,904.3790894,101.7707062,-10.4594574,0.04928112,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832817535,0.003578934,297.9142174,294.3771385,288.1667318,1.075431405,3.135253984,30.80703772,14.66061247,22.99567795,2.818984179,0.23838786,1.6432331,1.17575108,0.150812155,92.18426806,0.784634186,55.35798505,1138.356748,0.016441154,58,307
"C05",2014-01-13,6,"Ambient","09:59:45",1744.5,0,5,1,35.44731476,0.236515653,1453.163218,3.465817181,1.577461921,25.00953674,6,1.420000017,1,2.840000033,21.503582,25.00953674,20.14616966,1800.140015,1750.291382,11.66569138,15.7617836,46.11783981,62.31087112,499.6747437,1799.005859,505.0262451,101.766655,-22.83152771,0.052999496,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832791239,0.003465817,298.1595367,294.653582,287.8409311,1.133208109,3.181485915,31.26255762,15.50077402,23.25655937,2.863806313,0.218332858,1.604023993,1.25978232,0.13798291,147.8835598,0.830240743,53.12716126,1733.441426,0.010864026,58,307
"C06",2014-01-13,6,"Elevated","10:54:32",3094,0,6,1,-0.952475711,0.092735285,65.80818702,1.32234664,1.459992974,25.97492599,6,1.420000017,1,2.840000033,22.30958176,25.97492599,20.52574539,49.21380615,50.27652359,17.20051765,18.75687599,64.74948883,70.60823059,500.2229309,1801.112427,53.80524826,101.7899933,1.897964478,1.024461269,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833704885,0.001322347,299.124926,295.4595818,288.1779818,2.228544952,3.369255256,33.10006364,14.34318765,24.14225388,3.020662893,0.089802926,1.909262281,1.111400611,0.056383117,6.698614915,1.308924769,56.92041835,50.72928493,-0.010687183,59,307
"C06",2014-01-13,6,"Elevated","10:57:02",3244,0,6,1,1.214595762,0.10845001,77.27508049,1.449114198,1.377201754,25.09968567,6,1.420000017,1,2.840000033,21.62265205,25.09968567,19.85861015,99.33908081,97.71205139,16.18702698,17.89442635,63.54022217,70.24240875,500.1231079,1801.317871,62.71259308,101.7871323,0.678573608,1.054673672,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833538513,0.001449114,298.2496857,294.7726521,288.2108529,2.194302968,3.198624095,31.42464106,13.53021471,23.36116886,2.881953651,0.104460997,1.821422341,1.06053131,0.065635164,7.865608838,0.79084493,57.47907624,97.13469074,0.007187323,59,307
"C06",2014-01-13,6,"Elevated","10:59:32",3394,0,6,1,3.803949622,0.127869137,93.64021285,1.730573089,1.405061109,24.82737923,6,1.420000017,1,2.840000033,22.11142159,24.82737923,20.90919685,150.6316528,145.7652588,15.07347679,17.11418152,57.43084335,65.20604706,500.1083374,1800.92981,65.29756165,101.7892456,1.329910278,0.796481609,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833513896,0.001730573,297.9773792,295.2614216,288.1487631,2.148220507,3.147100735,30.91781176,13.80363025,23.46940041,2.900835119,0.12235996,1.742039626,1.158795494,0.076951567,9.531566624,0.642404189,56.22607779,143.9570433,0.014857291,59,307
"C06",2014-01-13,6,"Elevated","11:02:04",3546,0,6,1,7.633168912,0.159063216,136.8906622,2.194780054,1.447748383,24.87558174,6,1.420000017,1,2.840000033,22.54493713,24.87558174,21.46802521,231.2389526,221.4999237,14.19522285,16.78365326,52.6776619,62.28318024,500.2128601,1800.315674,65.79026794,101.7906876,1.766052246,0.699100018,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8336881,0.00219478,298.0255817,295.6949371,288.0505014,1.954936408,3.156167988,31.00645122,14.22279796,23.71025944,2.943242774,0.150626879,1.708419605,1.234823169,0.094865066,13.93419463,0.618016747,55.49906008,217.8714808,0.019444202,59,307
"C06",2014-01-13,6,"Elevated","11:04:51",3712.5,0,6,1,12.50525597,0.1682283,183.4903654,2.365403097,1.479849113,24.92192268,6,1.420000017,1,2.840000033,22.58679199,24.92192268,21.47132492,330.2332764,314.342804,13.76472569,16.55479813,50.94842911,61.27553177,500.2546082,1799.08728,95.19510651,101.7866516,3.785797119,0.588799953,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83375768,0.002365403,298.0719227,295.736792,287.8539584,1.862593562,3.164906582,31.09353272,14.53873459,23.75435734,2.951065457,0.158820517,1.685057469,1.266007987,0.100067253,18.6768699,0.583726947,54.77942959,308.3984042,0.022212527,59,307
"C06",2014-01-13,6,"Elevated","11:07:21",3863,0,6,1,14.58132007,0.187473551,262.5510703,2.574177533,1.453362977,25.22677231,6,1.420000017,1,2.840000033,22.37804604,25.22677231,20.84885788,420.473114,401.7393188,14.35019207,17.38473129,53.79423904,65.1697464,500.1272278,1799.110352,120.5073471,101.7880859,0.994598389,0.822474957,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83354538,0.002574178,298.3767723,295.528046,287.8576498,1.684030159,3.222921499,31.66305241,14.27832111,23.80240917,2.959610236,0.175864421,1.769558523,1.190051713,0.110902472,26.72457091,0.653535907,56.63436492,394.8080576,0.020916589,59,307
